method,dataset,seed,bidirectional_chamfer,eps_stop,eval_eps_used,gen_chamfer,gen_manifold_dist,gt_to_learned_mean,gt_to_learned_p95,learned_to_gt_mean,learned_to_gt_p95,n_gt,n_learned,pred_FPrate,pred_on_mean_v,pred_precision,pred_recall,proj_manifold_dist,proj_steps,proj_true_dist,proj_v_residual,train_seconds
delta,2d_looped_spiro,877,0.02531770057976246,0.0244255643337965,0.0244255643337965,,,0.0123748779296875,0.03546317294239998,0.012942822650074959,0.030456261709332466,1024.0,4096.0,0.0002626050420168067,0.00010803753684740514,1.0,0.855712890625,0.011148378252983093,49.04296875,0.06137245148420334,0.00016517563199158758,3.8005000859993743
delta,2d_looped_spiro,1123,0.08941531181335449,0.04144251346588135,0.04144251346588135,,,0.019685596227645874,0.0499490424990654,0.06972971558570862,0.3947869837284088,1024.0,4096.0,0.03543307086614173,0.0002442084951326251,0.76708984375,0.844970703125,0.06858320534229279,49.090087890625,0.10104796290397644,0.0005075195804238319,3.9282190359990636
delta,2d_looped_spiro,2027,0.061018314212560654,0.08325409889221191,0.08325409889221191,,,0.033104464411735535,0.09519162029027939,0.02791384980082512,0.08613167703151703,1024.0,4096.0,0.06421299921691465,0.0008722905186004937,0.8466796875,0.88623046875,0.026679281145334244,49.009033203125,0.0780918300151825,0.00012139187310822308,3.796051606997935
delta,2d_looped_spiro,3251,0.10084719210863113,0.030573280528187752,0.030573280528187752,,,0.02136693149805069,0.049373552203178406,0.07948026061058044,0.4248811900615692,1024.0,4096.0,0.02358490566037736,0.00018541616736911237,0.75537109375,0.7998046875,0.0784696415066719,49.0,0.11725416034460068,0.00055701844394207,3.773240413000167
delta,2d_planar_arm_line_n2,173,0.04265010356903076,0.022250156849622726,0.022250156849622726,,,0.005970284808427095,0.017454922199249268,0.036679819226264954,0.22253385186195374,1024.0,4096.0,0.004292929292929293,0.00015574300778098404,0.810791015625,0.85009765625,0.03598138689994812,49.00048828125,0.35315316915512085,0.01682218164205551,3.885057613999379
delta,2d_planar_arm_line_n2,271,0.03616771101951599,0.02220636047422886,0.02220636047422886,,,0.007340679410845041,0.020756155252456665,0.028827030211687088,0.11242279410362244,1024.0,4096.0,0.0032778618255168935,0.0002674201095942408,0.727294921875,0.8427734375,0.028338652104139328,49.0,0.37445783615112305,0.0069906446151435375,3.8195104769984027
delta,2d_planar_arm_line_n2,509,0.30767369270324707,0.06285087019205093,0.06285087019205093,,,0.009299516677856445,0.02217845432460308,0.2983741760253906,1.64306640625,1024.0,4096.0,0.09132075471698113,0.0007554391631856561,0.470947265625,0.89990234375,0.2980771064758301,50.2958984375,0.5121134519577026,0.020928828045725822,3.8022762480031815
delta,2d_planar_arm_line_n2,877,0.04525041952729225,0.044520143419504166,0.044520143419504166,,,0.008499582298099995,0.018465017899870872,0.03675083816051483,0.11656327545642853,1024.0,4096.0,0.017362858580775038,0.0003439474676270038,0.733642578125,0.855224609375,0.036293692886829376,49.0,0.3553152084350586,0.013257189653813839,3.731992398003058
delta,2d_planar_arm_line_n2,1123,0.07208672165870667,0.054582126438617706,0.054582126438617706,,,0.01231415569782257,0.03880578279495239,0.059772565960884094,0.21724948287010193,1024.0,4096.0,0.055220883534136546,0.0008831757586449385,0.427734375,0.86474609375,0.059515804052352905,57.902587890625,0.39123281836509705,0.043750785291194916,3.764866394998535
delta,2d_planar_arm_line_n2,2027,0.15621833503246307,0.033178362995386124,0.033178362995386124,,,0.007054344285279512,0.018001876771450043,0.14916399121284485,1.302647352218628,1024.0,4096.0,0.02490566037735849,0.0002973929513245821,0.6337890625,0.82568359375,0.14871995151042938,51.8955078125,0.4150957465171814,0.013477984815835953,4.05949549199795
delta,2d_planar_arm_line_n2,3251,0.039780691266059875,0.01981254853308201,0.01981254853308201,,,0.0060793678276240826,0.017639990895986557,0.033701322972774506,0.22661492228507996,1024.0,4096.0,0.0022596033140848608,7.624058343935758e-05,0.806396484375,0.874755859375,0.03304456174373627,49.0078125,0.3573257327079773,0.014654804952442646,3.89257643000019
